Subject,Room,Section,Day,Start Time,End Time
Recess,Room BCE 403,Jasmine,Friday,8:40,9:20
AP,Room BCE 403,Jasmine,Friday,9:20,9:50
ValuesEducation,Room BCE 403,Jasmine,Friday,9:50,10:30
TLE,Room BCE 403,Jasmine,Friday,10:30,11:10
Mapeh,Room BCE 403,Jasmine,Friday,11:10,11:50
NMP,Room BCE 403,Jasmine,Friday,11:50,12:30
ASYNC,Room BCE 403,Jasmine,Friday,12:30,12:55
ASYNC,Room BCE 403,Jasmine,Friday,12:55,1:20
Filipino,Room VPE III 401,Kalmia,Friday,6:00,6:40
English,Room VPE III 401,Kalmia,Friday,6:40,7:20
Mathematics,Room VPE III 401,Kalmia,Friday,7:20,8:00
Science,Room VPE III 401,Kalmia,Friday,8:00,8:40
Recess,Room VPE III 401,Kalmia,Friday,8:40,9:20
AP,Room VPE III 401,Kalmia,Friday,9:20,9:50
ValuesEducation,Room VPE III 401,Kalmia,Friday,9:50,10:30
TLE,Room VPE III 401,Kalmia,Friday,10:30,11:10
Mapeh,Room VPE III 401,Kalmia,Friday,11:10,11:50
ASYNC,Room VPE III 401,Kalmia,Friday,12:30,12:55
ASYNC,Room VPE III 401,Kalmia,Friday,12:55,1:20
Filipino,Room VPE III 402,Lavender,Friday,6:00,6:40
English,Room VPE III 402,Lavender,Friday,6:40,7:20
Mathematics,Room VPE III 402,Lavender,Friday,7:20,8:00
Science,Room VPE III 402,Lavender,Friday,8:00,8:40
Recess,Room VPE III 402,Lavender,Friday,8:40,9:20
AP,Room VPE III 402,Lavender,Friday,9:20,9:50
ValuesEducation,Room VPE III 402,Lavender,Friday,9:50,10:30
TLE,Room VPE III 402,Lavender,Friday,10:30,11:10
Mapeh,Room VPE III 402,Lavender,Friday,11:10,11:50
ASYNC,Room VPE III 402,Lavender,Friday,12:30,12:55
ASYNC,Room VPE III 402,Lavender,Friday,12:55,1:20
Filipino,Room VPE III 403,Marigold,Friday,6:00,6:40
English,Room VPE III 403,Marigold,Friday,6:40,7:20
Mathematics,Room VPE III 403,Marigold,Friday,7:20,8:00
Science,Room VPE III 403,Marigold,Friday,8:00,8:40
Recess,Room VPE III 403,Marigold,Friday,8:40,9:20
AP,Room VPE III 403,Marigold,Friday,9:20,9:50
ValuesEducation,Room VPE III 403,Marigold,Friday,9:50,10:30
TLE,Room VPE III 403,Marigold,Friday,10:30,11:10
Mapeh,Room VPE III 403,Marigold,Friday,11:10,11:50
ASYNC,Room VPE III 403,Marigold,Friday,12:30,12:55
ASYNC,Room VPE III 403,Marigold,Friday,12:55,1:20
Filipino,Room BCE 301,Narcissus,Friday,6:00,6:40
English,Room BCE 301,Narcissus,Friday,6:40,7:20
Mathematics,Room BCE 301,Narcissus,Friday,7:20,8:00
Science,Room BCE 301,Narcissus,Friday,8:00,8:40
Recess,Room BCE 301,Narcissus,Friday,8:40,9:20
AP,Room BCE 301,Narcissus,Friday,9:20,9:50
ValuesEducation,Room BCE 301,Narcissus,Friday,9:50,10:30
TLE,Room BCE 301,Narcissus,Friday,10:30,11:10
Mapeh,Room BCE 301,Narcissus,Friday,11:10,11:50
ASYNC,Room BCE 301,Narcissus,Friday,12:30,12:55
ASYNC,Room BCE 301,Narcissus,Friday,12:55,1:20
Filipino,Room BCE 302,Orchid,Friday,6:00,6:40
English,Room BCE 302,Orchid,Friday,6:40,7:20
Mathematics,Room BCE 302,Orchid,Friday,7:20,8:00
Science,Room BCE 302,Orchid,Friday,8:00,8:40
Recess,Room BCE 302,Orchid,Friday,8:40,9:20
AP,Room BCE 302,Orchid,Friday,9:20,9:50
ValuesEducation,Room BCE 302,Orchid,Friday,9:50,10:30
TLE,Room BCE 302,Orchid,Friday,10:30,11:10
Mapeh,Room BCE 302,Orchid,Friday,11:10,11:50
ASYNC,Room BCE 302,Orchid,Friday,12:30,12:55
ASYNC,Room BCE 302,Orchid,Friday,12:55,1:20
NMP,Room BCE 302,Orchid,Friday,11:50,12:30
Filipino,Room BCE 303,Periwinkle,Friday,6:00,6:40
English,Room BCE 303,Periwinkle,Friday,6:40,7:20
Mathematics,Room BCE 303,Periwinkle,Friday,7:20,8:00
Science,Room BCE 303,Periwinkle,Friday,8:00,8:40
Recess,Room BCE 303,Periwinkle,Friday,8:40,9:20
AP,Room BCE 303,Periwinkle,Friday,9:20,9:50
ValuesEducation,Room BCE 303,Periwinkle,Friday,9:50,10:30
TLE,Room BCE 303,Periwinkle,Friday,10:30,11:10
Mapeh,Room BCE 303,Periwinkle,Friday,11:10,11:50
ASYNC,Room BCE 303,Periwinkle,Friday,12:30,12:55
ASYNC,Room BCE 303,Periwinkle,Friday,12:55,1:20
Filipino,Room DEPED 101,Quesnelia,Friday,6:00,6:40
English,Room DEPED 101,Quesnelia,Friday,6:40,7:20
Mathematics,Room DEPED 101,Quesnelia,Friday,7:20,8:00
Science,Room DEPED 101,Quesnelia,Friday,8:00,8:40
Recess,Room DEPED 101,Quesnelia,Friday,8:40,9:20
AP,Room DEPED 101,Quesnelia,Friday,9:20,9:50
ValuesEducation,Room DEPED 101,Quesnelia,Friday,9:50,10:30
TLE,Room DEPED 101,Quesnelia,Friday,10:30,11:10
Mapeh,Room DEPED 101,Quesnelia,Friday,11:10,11:50
ASYNC,Room DEPED 101,Quesnelia,Friday,12:30,12:55
ASYNC,Room DEPED 101,Quesnelia,Friday,12:55,1:20
Filipino,Room VPE I 302,Rose,Friday,6:00,6:40
English,Room VPE I 302,Rose,Friday,6:40,7:20
Mathematics,Room VPE I 302,Rose,Friday,7:20,8:00
Science,Room VPE I 302,Rose,Friday,8:00,8:40
Recess,Room VPE I 302,Rose,Friday,8:40,9:20
AP,Room VPE I 302,Rose,Friday,9:20,9:50
ValuesEducation,Room VPE I 302,Rose,Friday,9:50,10:30
TLE,Room VPE I 302,Rose,Friday,10:30,11:10
Mapeh,Room VPE I 302,Rose,Friday,11:10,11:50
ASYNC,Room VPE I 302,Rose,Friday,12:30,12:55
ASYNC,Room VPE I 302,Rose,Friday,12:55,1:20
NMP,Room VPE I 302,Rose,Friday,11:50,12:30
Certainly! Here is the text with a space added after "Room":

---

Filipino,Room BCE 501,Amiable,Friday,12:50,1:30  
English,Room BCE 501,Amiable,Friday,1:30,2:10  
Mathematics,Room BCE 501,Amiable,Friday,2:10,2:50  
Science,Room BCE 501,Amiable,Friday,2:50,3:30  
Recess,Room BCE 501,Amiable,Friday,3:30,4:00  
AP,Room BCE 501,Amiable,Friday,4:00,4:40  
ValuesEducation,Room BCE 501,Amiable,Friday,4:40,5:20  
TLE,Room BCE 501,Amiable,Friday,5:20,6:00  
Mapeh,Room BCE 501,Amiable,Friday,6:00,6:40  
NMP,Room BCE 501,Amiable,Friday,6:40,7:20  
ASYNC,Room BCE 501,Amiable,Friday,7:20,7:45  
ASYNC,Room BCE 501,Amiable,Friday,7:45,8:10  
Filipino,Room BCE 502,Brilliance,Friday,12:50,1:30  
English,Room BCE 502,Brilliance,Friday,1:30,2:10  
Mathematics,Room BCE 502,Brilliance,Friday,2:10,2:50  
Science,Room BCE 502,Brilliance,Friday,2:50,3:30  
Recess,Room BCE 502,Brilliance,Friday,3:30,4:00  
AP,Room BCE 502,Brilliance,Friday,4:00,4:40  
ValuesEducation,Room BCE 502,Brilliance,Friday,4:40,5:20  
TLE,Room BCE 502,Brilliance,Friday,5:20,6:00  
Mapeh,Room BCE 502,Brilliance,Friday,6:00,6:40  
ASYNC,Room BCE 502,Brilliance,Friday,7:20,7:45  
ASYNC,Room BCE 502,Brilliance,Friday,7:45,8:10  
Filipino,Room BCE 503,Cheerful,Friday,12:50,1:30  
English,Room BCE 503,Cheerful,Friday,1:30,2:10  
Mathematics,Room BCE 503,Cheerful,Friday,2:10,2:50  
Science,Room BCE 503,Cheerful,Friday,2:50,3:30  
Recess,Room BCE 503,Cheerful,Friday,3:30,4:00  
AP,Room BCE 503,Cheerful,Friday,4:00,4:40  
ValuesEducation,Room BCE 503,Cheerful,Friday,4:40,5:20  
TLE,Room BCE 503,Cheerful,Friday,5:20,6:00  
Mapeh,Room BCE 503,Cheerful,Friday,6:00,6:40  
ASYNC,Room BCE 503,Cheerful,Friday,7:20,7:45  
ASYNC,Room BCE 503,Cheerful,Friday,7:45,8:10  
Filipino,Room VPE III 501,Diligence,Friday,12:50,1:30  
English,Room VPE III 501,Diligence,Friday,1:30,2:10  
Mathematics,Room VPE III 501,Diligence,Friday,2:10,2:50  
Science,Room VPE III 501,Diligence,Friday,2:50,3:30  
Recess,Room VPE III 501,Diligence,Friday,3:30,4:00  
AP,Room VPE III 501,Diligence,Friday,4:00,4:40  
ValuesEducation,Room VPE III 501,Diligence,Friday,4:40,5:20  
TLE,Room VPE III 501,Diligence,Friday,5:20,6:00  
Mapeh,Room VPE III 501,Diligence,Friday,6:00,6:40  
ASYNC,Room VPE III 501,Diligence,Friday,7:20,7:45  
ASYNC,Room VPE III 501,Diligence,Friday,7:45,8:10  
Filipino,Room VPE III 502,Excellence,Friday,12:50,1:30  
English,Room VPE III 502,Excellence,Friday,1:30,2:10  
Mathematics,Room VPE III 502,Excellence,Friday,2:10,2:50  
Science,Room VPE III 502,Excellence,Friday,2:50,3:30  
Recess,Room VPE III 502,Excellence,Friday,3:30,4:00  
AP,Room VPE III 502,Excellence,Friday,4:00,4:40  
ValuesEducation,Room VPE III 502,Excellence,Friday,4:40,5:20  
TLE,Room VPE III 502,Excellence,Friday,5:20,6:00  
Mapeh,Room VPE III 502,Excellence,Friday,6:00,6:40  
ASYNC,Room VPE III 502,Excellence,Friday,7:20,7:45  
ASYNC,Room VPE III 502,Excellence,Friday,7:45,8:10  
HGP,Room VPE III 502,Excellence,Friday,6:40,7:20  
Filipino,Room VPE III 503,Fortitude,Friday,12:50,1:30  
English,Room VPE III 503,Fortitude,Friday,1:30,2:10  
Mathematics,Room VPE III 503,Fortitude,Friday,2:10,2:50  
Science,Room VPE III 503,Fortitude,Friday,2:50,3:30  
Recess,Room VPE III 503,Fortitude,Friday,3:30,4:00  
AP,Room VPE III 503,Fortitude,Friday,4:00,4:40  
ValuesEducation,Room VPE III 503,Fortitude,Friday,4:40,5:20  
TLE,Room VPE III 503,Fortitude,Friday,5:20,6:00  
Mapeh,Room VPE III 503,Fortitude,Friday,6:00,6:40  
ASYNC,Room VPE III 503,Fortitude,Friday,7:20,7:45  
ASYNC,Room VPE III 503,Fortitude,Friday,7:45,8:10  
NMP,Room VPE III 503,Fortitude,Friday,6:40,7:20  
Filipino,Room BCE 401,Generous,Friday,12:50,1:30  
English,Room BCE 401,Generous,Friday,1:30,2:10  
Mathematics,Room BCE 401,Generous,Friday,2:10,2:50  
Science,Room BCE 401,Generous,Friday,2:50,3:30  
Recess,Room BCE 401,Generous,Friday,3:30,4:00  
AP,Room BCE 401,Generous,Friday,4:00,4:40  
ValuesEducation,Room BCE 401,Generous,Friday,4:40,5:20  
TLE,Room BCE 401,Generous,Friday,5:20,6:00  
Mapeh,Room BCE 401,Generous,Friday,6:00,6:40  
ASYNC,Room BCE 401,Generous,Friday,7:20,7:45  
ASYNC,Room BCE 401,Generous,Friday,7:45,8:10  
NMP,Room BCE 401,Generous,Friday,6:40,7:20  
Filipino,Room BCE 402,Humility,Friday,12:50,1:30  
English,Room BCE 402,Humility,Friday,1:30,2:10  
Mathematics,Room BCE 402,Humility,Friday,2:10,2:50  
Science,Room BCE 402,Humility,Friday,2:50,3:30  
Recess,Room BCE 402,Humility,Friday,3:30,4:00  
AP,Room BCE 402,Humility,Friday,4:00,4:40  
ValuesEducation,Room BCE 402,Humility,Friday,4:40,5:20  
TLE,Room BCE 402,Humility,Friday,5:20,6:00  
Mapeh,Room BCE 402,Humility,Friday,6:00,6:40  
ASYNC,Room BCE 402,Humility,Friday,7:20,7:45  
ASYNC,Room BCE 402,Humility,Friday,7:45,8:10  
Filipino,Room VPE III 401,Joyful,Friday,12:50,1:30  
English,Room VPE III 401,Joyful,Friday,1:30,2:10  
Mathematics,Room VPE III 401,Joyful,Friday,2:10,2:50  
Science,Room VPE III 401,Joyful,Friday,2:50,3:30  
Recess,Room VPE III 401,Joyful,Friday,3:30,4:00  
AP,Room VPE III 401,Joyful,Friday,4:00,4:40  
ValuesEducation,Room VPE III 401,Joyful,Friday,4:40,5:20  
TLE,Room VPE III 401,Joyful,Friday,5:20,6:00  
Mapeh,Room VPE III 401,Joyful,Friday,6:00,6:40  
ASYNC,Room VPE III 401,Joyful,Friday,7:20,7:45  
ASYNC,Room VPE III 401,Joyful,Friday,7:45,8:10 
Here is your requested data with "Friday" instead of "Wednesday" and formatted correctly:

Filipino,Room VPE III 402,Kindness,Friday,12:50,1:30  
English,Room VPE III 402,Kindness,Friday,1:30,2:10  
Mathematics,Room VPE III 402,Kindness,Friday,2:10,2:50  
Science,Room VPE III 402,Kindness,Friday,2:50,3:30  
Recess,Room VPE III 402,Kindness,Friday,3:30,4:00  
AP,Room VPE III 402,Kindness,Friday,4:00,4:40  
ValuesEducation,Room VPE III 402,Kindness,Friday,4:40,5:20  
TLE,Room VPE III 402,Kindness,Friday,5:20,6:00  
Mapeh,Room VPE III 402,Kindness,Friday,6:00,6:40  
ASYNC,Room VPE III 402,Kindness,Friday,7:20,7:45  
ASYNC,Room VPE III 402,Kindness,Friday,7:45,8:10  
Filipino,Room VPE III 403,Lovable,Friday,12:50,1:30  
English,Room VPE III 403,Lovable,Friday,1:30,2:10  
Mathematics,Room VPE III 403,Lovable,Friday,2:10,2:50  
Science,Room VPE III 403,Lovable,Friday,2:50,3:30  
Recess,Room VPE III 403,Lovable,Friday,3:30,4:00  
AP,Room VPE III 403,Lovable,Friday,4:00,4:40  
ValuesEducation,Room VPE III 403,Lovable,Friday,4:40,5:20  
TLE,Room VPE III 403,Lovable,Friday,5:20,6:00  
Mapeh,Room VPE III 403,Lovable,Friday,6:00,6:40  
ASYNC,Room VPE III 403,Lovable,Friday,7:20,7:45  
ASYNC,Room VPE III 403,Lovable,Friday,7:45,8:10  
Filipino,Room BCE 301,Magnificent,Friday,12:50,1:30  
English,Room BCE 301,Magnificent,Friday,1:30,2:10  
Mathematics,Room BCE 301,Magnificent,Friday,2:10,2:50  
Science,Room BCE 301,Magnificent,Friday,2:50,3:30  
Recess,Room BCE 301,Magnificent,Friday,3:30,4:00  
AP,Room BCE 301,Magnificent,Friday,4:00,4:40  
ValuesEducation,Room BCE 301,Magnificent,Friday,4:40,5:20  
TLE,Room BCE 301,Magnificent,Friday,5:20,6:00  
Mapeh,Room BCE 301,Magnificent,Friday,6:00,6:40  
ASYNC,Room BCE 301,Magnificent,Friday,7:20,7:45  
ASYNC,Room BCE 301,Magnificent,Friday,7:45,8:10  
Filipino,Room BCE 302,Noble,Friday,12:50,1:30  
English,Room BCE 302,Noble,Friday,1:30,2:10  
Mathematics,Room BCE 302,Noble,Friday,2:10,2:50  
Science,Room BCE 302,Noble,Friday,2:50,3:30  
Recess,Room BCE 302,Noble,Friday,3:30,4:00  
AP,Room BCE 302,Noble,Friday,4:00,4:40  
ValuesEducation,Room BCE 302,Noble,Friday,4:40,5:20  
TLE,Room BCE 302,Noble,Friday,5:20,6:00  
Mapeh,Room BCE 302,Noble,Friday,6:00,6:40  
ASYNC,Room BCE 302,Noble,Friday,7:20,7:45  
ASYNC,Room BCE 302,Noble,Friday,7:45,8:10  
Mapeh,Room 4F SPED BLDG,Piety,Friday,6:00,6:40  
ValuesEducation,Room 4F SPED BLDG,Piety,Friday,6:40,7:20  
TLE,Room 4F SPED BLDG,Piety,Friday,7:20,8:00  
Mathematics,Room 4F SPED BLDG,Piety,Friday,8:00,8:40  
Recess,Room 4F SPED BLDG,Piety,Friday,8:40,9:10  
Filipino,Room 4F SPED BLDG,Piety,Friday,9:10,9:50  
English,Room 4F SPED BLDG,Piety,Thursday,9:50,10:30  
AP,Room 4F SPED BLDG,Piety,Friday,10:30,11:10  
Science,Room 4F SPED BLDG,Piety,Friday,11:10,11:50  
HGP,Room 4F SPED BLDG,Piety,Friday,11:50,12:30  
ASYNC,Room 4F SPED BLDG,Piety,Friday,12:30,12:55  
ASYNC,Room 4F SPED BLDG,Piety,Friday,12:55,1:20  
Mapeh,Room VPE I 302,Righteous,Friday,6:00,6:40  
ValuesEducation,Room VPE I 302,Righteous,Friday,6:40,7:20  
TLE,Room VPE I 302,Righteous,Friday,7:20,8:00  
Mathematics,Room VPE I 302,Righteous,Friday,8:00,8:40  
Recess,Room VPE I 302,Righteous,Friday,8:40,9:10  
Filipino,Room VPE I 302,Righteous,Friday,9:10,9:50  
English,Room VPE I 302,Righteous,Thursday,9:50,10:30  
AP,Room VPE I 302,Righteous,Friday,10:30,11:10  
Science,Room VPE I 302,Righteous,Friday,11:10,11:50  
ASYNC,Room VPE I 302,Righteous,Friday,12:30,12:55  
ASYNC,Room VPE I 302,Righteous,Friday,12:55,1:20  
TLE,Room 401,Aurora,Friday,12:50,1:30  
Mapeh,Room 401,Aurora,Friday,1:30,2:10  
ValuesEducation,Room 401,Aurora,Friday,2:10,2:50  
AP,Room 401,Aurora,Friday,2:50,3:30  
Science,Room 401,Aurora,Friday,3:30,4:00  
Recess,Room 401,Aurora,Friday,4:00,4:40  
Mathematics,Room 401,Aurora,Friday,4:40,5:20  
English,Room 401,Aurora,Friday,5:20,6:00  
Filipino,Room 401,Aurora,Friday,6:00,6:40  
ASYNC,Room 401,Aurora,Friday,7:20,7:45  
ASYNC,Room 401,Aurora,Friday,7:45,8:10  
TLE,Room 402,Batanes,Friday,12:50,1:30  
Mapeh,Room 402,Batanes,Friday,1:30,2:10  
ValuesEducation,Room 402,Batanes,Friday,2:10,2:50  
AP,Room 402,Batanes,Friday,2:50,3:30  
Science,Room 402,Batanes,Friday,3:30,4:00  
Recess,Room 402,Batanes,Friday,4:00,4:40  
Mathematics,Room 402,Batanes,Friday,4:40,5:20  
English,Room 402,Batanes,Friday,5:20,6:00  
Filipino,Room 402,Batanes,Friday,6:00,6:40  
ASYNC,Room 402,Batanes,Friday,7:20,7:45  
ASYNC,Room 402,Batanes,Friday,7:45,8:10  
TLE,Room 403,Camiguin,Friday,12:50,1:30  
Mapeh,Room 403,Camiguin,Friday,1:30,2:10  
ValuesEducation,Room 403,Camiguin,Friday,2:10,2:50  
AP,Room 403,Camiguin,Friday,2:50,3:30  
Science,Room 403,Camiguin,Friday,3:30,4:00  
Recess,Room 403,Camiguin,Friday,4:00,4:40  
Mathematics,Room 403,Camiguin,Friday,4:40,5:20  
English,Room 403,Camiguin,Friday,5:20,6:00  
Filipino,Room 403,Camiguin,Friday,6:00,6:40  
ASYNC,Room 403,Camiguin,Friday,7:20,7:45  
ASYNC,Room 403,Camiguin,Friday,7:45,8:10  
TLE,Room 301,Cebu,Friday,12:50,1:30  
Mapeh,Room 301,Cebu,Friday,1:30,2:10  
ValuesEducation,Room 301,Cebu,Friday,2:10,2:50  
AP,Room 301,Cebu,Friday,2:50,3:30  
Science,Room 301,Cebu,Friday,3:30,4:00  
Recess,Room 301,Cebu,Friday,4:00,4:40  
Mathematics,Room 301,Cebu,Friday,4:40,5:20  
English,Room 301,Cebu,Friday,5:20,6:00  
Filipino,Room 301,Cebu,Friday,6:00,6:40  
ASYNC,Room 301,Cebu,Friday,7:20,7:45  
ASYNC,Room 301,Cebu,Friday,7:45,8:10  
Here is your requested data with "Friday" instead of "Wednesday" and formatted correctly:

Filipino,Room VPE III 402,Kindness,Friday,12:50,1:30  
English,Room VPE III 402,Kindness,Friday,1:30,2:10  
Mathematics,Room VPE III 402,Kindness,Friday,2:10,2:50  
Science,Room VPE III 402,Kindness,Friday,2:50,3:30  
Recess,Room VPE III 402,Kindness,Friday,3:30,4:00  
AP,Room VPE III 402,Kindness,Friday,4:00,4:40  
ValuesEducation,Room VPE III 402,Kindness,Friday,4:40,5:20  
TLE,Room VPE III 402,Kindness,Friday,5:20,6:00  
Mapeh,Room VPE III 402,Kindness,Friday,6:00,6:40  
ASYNC,Room VPE III 402,Kindness,Friday,7:20,7:45  
ASYNC,Room VPE III 402,Kindness,Friday,7:45,8:10  
Filipino,Room VPE III 403,Lovable,Friday,12:50,1:30  
English,Room VPE III 403,Lovable,Friday,1:30,2:10  
Mathematics,Room VPE III 403,Lovable,Friday,2:10,2:50  
Science,Room VPE III 403,Lovable,Friday,2:50,3:30  
Recess,Room VPE III 403,Lovable,Friday,3:30,4:00  
AP,Room VPE III 403,Lovable,Friday,4:00,4:40  
ValuesEducation,Room VPE III 403,Lovable,Friday,4:40,5:20  
TLE,Room VPE III 403,Lovable,Friday,5:20,6:00  
Mapeh,Room VPE III 403,Lovable,Friday,6:00,6:40  
ASYNC,Room VPE III 403,Lovable,Friday,7:20,7:45  
ASYNC,Room VPE III 403,Lovable,Friday,7:45,8:10  
Filipino,Room BCE 301,Magnificent,Friday,12:50,1:30  
English,Room BCE 301,Magnificent,Friday,1:30,2:10  
Mathematics,Room BCE 301,Magnificent,Friday,2:10,2:50  
Science,Room BCE 301,Magnificent,Friday,2:50,3:30  
Recess,Room BCE 301,Magnificent,Friday,3:30,4:00  
AP,Room BCE 301,Magnificent,Friday,4:00,4:40  
ValuesEducation,Room BCE 301,Magnificent,Friday,4:40,5:20  
TLE,Room BCE 301,Magnificent,Friday,5:20,6:00  
Mapeh,Room BCE 301,Magnificent,Friday,6:00,6:40  
ASYNC,Room BCE 301,Magnificent,Friday,7:20,7:45  
ASYNC,Room BCE 301,Magnificent,Friday,7:45,8:10  
Filipino,Room BCE 302,Noble,Friday,12:50,1:30  
English,Room BCE 302,Noble,Friday,1:30,2:10  
Mathematics,Room BCE 302,Noble,Friday,2:10,2:50  
Science,Room BCE 302,Noble,Friday,2:50,3:30  
Recess,Room BCE 302,Noble,Friday,3:30,4:00  
AP,Room BCE 302,Noble,Friday,4:00,4:40  
ValuesEducation,Room BCE 302,Noble,Friday,4:40,5:20  
TLE,Room BCE 302,Noble,Friday,5:20,6:00  
Mapeh,Room BCE 302,Noble,Friday,6:00,6:40  
ASYNC,Room BCE 302,Noble,Friday,7:20,7:45  
ASYNC,Room BCE 302,Noble,Friday,7:45,8:10  
Mapeh,Room 4F SPED BLDG,Piety,Friday,6:00,6:40  
ValuesEducation,Room 4F SPED BLDG,Piety,Friday,6:40,7:20  
TLE,Room 4F SPED BLDG,Piety,Friday,7:20,8:00  
Mathematics,Room 4F SPED BLDG,Piety,Friday,8:00,8:40  
Recess,Room 4F SPED BLDG,Piety,Friday,8:40,9:10  
Filipino,Room 4F SPED BLDG,Piety,Friday,9:10,9:50  
English,Room 4F SPED BLDG,Piety,Thursday,9:50,10:30  
AP,Room 4F SPED BLDG,Piety,Friday,10:30,11:10  
Science,Room 4F SPED BLDG,Piety,Friday,11:10,11:50  
HGP,Room 4F SPED BLDG,Piety,Friday,11:50,12:30  
ASYNC,Room 4F SPED BLDG,Piety,Friday,12:30,12:55  
ASYNC,Room 4F SPED BLDG,Piety,Friday,12:55,1:20  
Mapeh,Room VPE I 302,Righteous,Friday,6:00,6:40  
ValuesEducation,Room VPE I 302,Righteous,Friday,6:40,7:20  
TLE,Room VPE I 302,Righteous,Friday,7:20,8:00  
Mathematics,Room VPE I 302,Righteous,Friday,8:00,8:40  
Recess,Room VPE I 302,Righteous,Friday,8:40,9:10  
Filipino,Room VPE I 302,Righteous,Friday,9:10,9:50  
English,Room VPE I 302,Righteous,Thursday,9:50,10:30  
AP,Room VPE I 302,Righteous,Friday,10:30,11:10  
Science,Room VPE I 302,Righteous,Friday,11:10,11:50  
ASYNC,Room VPE I 302,Righteous,Friday,12:30,12:55  
ASYNC,Room VPE I 302,Righteous,Friday,12:55,1:20  
TLE,Room 401,Aurora,Friday,12:50,1:30  
Mapeh,Room 401,Aurora,Friday,1:30,2:10  
ValuesEducation,Room 401,Aurora,Friday,2:10,2:50  
AP,Room 401,Aurora,Friday,2:50,3:30  
Science,Room 401,Aurora,Friday,3:30,4:00  
Recess,Room 401,Aurora,Friday,4:00,4:40  
Mathematics,Room 401,Aurora,Friday,4:40,5:20  
English,Room 401,Aurora,Friday,5:20,6:00  
Filipino,Room 401,Aurora,Friday,6:00,6:40  
ASYNC,Room 401,Aurora,Friday,7:20,7:45  
ASYNC,Room 401,Aurora,Friday,7:45,8:10  
TLE,Room 402,Batanes,Friday,12:50,1:30  
Mapeh,Room 402,Batanes,Friday,1:30,2:10  
ValuesEducation,Room 402,Batanes,Friday,2:10,2:50  
AP,Room 402,Batanes,Friday,2:50,3:30  
Science,Room 402,Batanes,Friday,3:30,4:00  
Recess,Room 402,Batanes,Friday,4:00,4:40  
Mathematics,Room 402,Batanes,Friday,4:40,5:20  
English,Room 402,Batanes,Friday,5:20,6:00  
Filipino,Room 402,Batanes,Friday,6:00,6:40  
ASYNC,Room 402,Batanes,Friday,7:20,7:45  
ASYNC,Room 402,Batanes,Friday,7:45,8:10  
TLE,Room 403,Camiguin,Friday,12:50,1:30  
Mapeh,Room 403,Camiguin,Friday,1:30,2:10  
ValuesEducation,Room 403,Camiguin,Friday,2:10,2:50  
AP,Room 403,Camiguin,Friday,2:50,3:30  
Science,Room 403,Camiguin,Friday,3:30,4:00  
Recess,Room 403,Camiguin,Friday,4:00,4:40  
Mathematics,Room 403,Camiguin,Friday,4:40,5:20  
English,Room 403,Camiguin,Friday,5:20,6:00  
Filipino,Room 403,Camiguin,Friday,6:00,6:40  
ASYNC,Room 403,Camiguin,Friday,7:20,7:45  
ASYNC,Room 403,Camiguin,Friday,7:45,8:10  
TLE,Room 301,Cebu,Friday,12:50,1:30  
Mapeh,Room 301,Cebu,Friday,1:30,2:10  
ValuesEducation,Room 301,Cebu,Friday,2:10,2:50  
AP,Room 301,Cebu,Friday,2:50,3:30  
Science,Room 301,Cebu,Friday,3:30,4:00  
Recess,Room 301,Cebu,Friday,4:00,4:40  
Mathematics,Room 301,Cebu,Friday,4:40,5:20  
English,Room 301,Cebu,Friday,5:20,6:00  
Filipino,Room 301,Cebu,Friday,6:00,6:40  
ASYNC,Room 301,Cebu,Friday,7:20,7:45  
ASYNC,Room 301,Cebu,Friday,7:45,8:10  
Here’s the continuation:

TLE,Room VPE I 304,Laguna,Friday,12:50,1:30  
Mapeh,Room VPE I 304,Laguna,Friday,1:30,2:10  
ValuesEducation,Room VPE I 304,Laguna,Friday,2:10,2:50  
AP,Room VPE I 304,Laguna,Friday,2:50,3:30  
Science,Room VPE I 304,Laguna,Friday,3:30,4:00  
Recess,Room VPE I 304,Laguna,Friday,4:00,4:40  
Mathematics,Room VPE I 304,Laguna,Friday,4:40,5:20  
English,Room VPE I 304,Laguna,Friday,5:20,6:00  
Filipino,Room VPE I 304,Laguna,Friday,6:00,6:40  
ASYNC,Room VPE I 304,Laguna,Friday,7:20,7:45  
ASYNC,Room VPE I 304,Laguna,Friday,7:45,8:10  
TLE,Room DEPED 301,Masbate,Friday,12:50,1:30  
Mapeh,Room DEPED 301,Masbate,Friday,1:30,2:10  
ValuesEducation,Room DEPED 301,Masbate,Friday,2:10,2:50  
AP,Room DEPED 301,Masbate,Friday,2:50,3:30  
Science,Room DEPED 301,Masbate,Friday,3:30,4:00  
Recess,Room DEPED 301,Masbate,Friday,4:00,4:40  
Mathematics,Room DEPED 301,Masbate,Friday,4:40,5:20  
English,Room DEPED 301,Masbate,Friday,5:20,6:00  
Filipino,Room DEPED 301,Masbate,Friday,6:00,6:40  
ASYNC,Room DEPED 301,Masbate,Friday,7:20,7:45  
ASYNC,Room DEPED 301,Masbate,Friday,7:45,8:10  
TLE,Room DEPED 302,Pasig,Friday,12:50,1:30  
Mapeh,Room DEPED 302,Pasig,Friday,1:30,2:10  
ValuesEducation,Room DEPED 302,Pasig,Friday,2:10,2:50  
AP,Room DEPED 302,Pasig,Friday,2:50,3:30  
